"entity_id","rapm","rapm_loess","rapm_blended","rapm_error","model_date","circuit","season","round","overall_round","dev_ratio"
"karthikeyan-d",4.42177947813779e-14,1.14994256977716e-11,3.48078016567846e-12,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"kovalainen-d",3.51758215670477e-13,8.71946742151173e-11,2.64046330155045e-11,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"massa-d",-6.58300229968766e-09,-2.64980541195926e-06,-7.99549725197559e-07,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"michael_schumacher-d",1.36886832147568e-13,1.71075498577349e-11,5.22808573982377e-12,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"petrov-d",1.36100746893882e-13,3.61498603602456e-11,1.09402286308994e-11,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"rosa-d",7.58095581914848e-14,1.97453713303951e-11,5.97667808985257e-12,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"grosjean-d",8.16233483141131e-06,0.00139898765452332,0.000425409930738983,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"maldonado-d",3.66624896914084e-11,5.70625571993002e-09,1.73754045876299e-09,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"ambrosio-d",6.02917911685565e-15,1.37557872466606e-12,4.16894042781616e-13,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"bottas-d",1.48097804771824,0.355342664730726,1.14328743282199,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"chilton-d",9.49746284183945e-12,2.51225675562868e-09,7.60325250677891e-10,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"garde-d",6.89707707983931e-13,1.81371319367064e-10,5.4894191205708e-11,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"gutierrez-d",1.08324971856257e-09,1.72327179401263e-07,5.24564286233726e-08,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"jules_bianchi-d",1.02576113124221e-11,2.76741415226395e-09,8.3740457359788e-10,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"sutil-d",7.73582042305578e-12,2.26132415001059e-09,6.83812319299317e-10,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"kevin_magnussen-d",0.140331724486253,0.0441941585848206,0.111490454715823,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"kvyat-d",2.10373075087439e-06,0.000194734008796016,5.9892814164417e-05,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"ericsson-d",8.50278490556176e-08,2.30610916284301e-05,6.97784698286795e-06,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"stevens-d",7.10070936938549e-11,1.87974862845782e-08,5.68895085095915e-09,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"nasr-d",1.12315500429e-09,2.92492503766343e-07,8.8533959632906e-08,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"sainz-d",-0.156545818825453,0.153013862749579,-0.063677914352943,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"max_verstappen-d",-2.87414518365996,-3.50296301944197,-3.06279053439456,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"merhi-d",6.0145886490046e-11,1.61028129090312e-08,4.8729459932524e-09,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"rossi-d",1.91900578903021e-11,5.12402583584185e-09,1.55064079127576e-09,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"jolyon_palmer-d",1.0571695330724e-08,2.31033552373168e-06,7.00500843851009e-07,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"wehrlein-d",6.97539864305746e-09,1.86689162404909e-06,5.64950266264866e-07,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"haryanto-d",4.16951116148698e-10,1.09214508161681e-07,3.30562182298085e-08,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"vandoorne-d",1.79968074515684e-07,3.38692222214305e-05,1.02867443185901e-05,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"ocon-d",1.56148310321652,0.775234706301421,1.32560858414199,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"giovinazzi-d",0.000127502262271179,0.0247200005374829,0.00750525174483468,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"stroll-d",0.715575159145412,0.977179595019763,0.794056489907717,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"gasly-d",0.464952143867387,-0.315497404916747,0.230817279232146,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"brendon_hartley-d",6.96705829351025e-08,1.56398557748598e-05,4.74072614051252e-06,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"leclerc-d",-1.11812283539421,-1.11218648347325,-1.11634192981792,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"sirotkin-d",8.16093702994914e-08,1.6845357686377e-05,5.11073386512275e-06,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"albon-d",-0.0730249495118603,-0.965302424117697,-0.340708191893611,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"kubica-d",7.38345275298174e-06,0.00185490473451324,0.00056163983728106,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"norris-d",-3.07965128180585,-2.42126527868233,-2.88213548086879,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"russell-d",-0.128203287161276,-0.866408600297182,-0.349664881102048,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"latifi-d",0.000988984704571817,0.0794332421917964,0.0245222619507392,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"aitken-d",3.9958567085272e-07,8.85672989076151e-05,2.68498996418814e-05,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"pietro_fittipaldi-d",5.47440785073102e-07,0.000118609197404058,3.59659677707685e-05,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"mick_schumacher-d",0.00123025229511161,0.0603337888491162,0.018961313261313,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"tsunoda-d",1.44900684417056,2.02580509308018,1.62204631884345,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"mazepin-d",6.53508468922792e-05,0.0128245077231305,0.00389309790976375,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"zhou-d",0.182912928697166,0.000311344196087324,0.128132453346842,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"de_vries-d",0.00960107453116832,-0.0467744078908015,-0.00731157019542263,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"sargeant-d",0.0899082643699206,-0.21078471218155,-0.000299628595520504,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"piastri-d",-2.41379733481624,-2.68111150964067,-2.49399158726357,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"lawson-d",-0.0482570445279879,1.42290742558019,0.393092296504466,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"bearman-d",-0.333634427256713,0.115687437628062,-0.198837867791281,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"colapinto-d",1.44491743393651,1.79299374882205,1.54934032840217,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"doohan-d",0.905057024967304,1.5775823481935,1.10681462193516,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"antonelli-d",-0.972441622295275,0.0543777856960681,-0.664395799897872,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"bortoleto-d",0.47882027217361,1.08773259485652,0.661493968978483,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"hadjar-d",-0.0541222715955865,-0.0352883211249033,-0.0484720864543815,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"arvid_lindblad-d",1.52810662405903,0.430841413335264,1.1989270608419,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"ferrari-c",-2.79975136903705,-2.59625288921237,-2.73870182508964,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"mclaren-c",-1.433719585969,-2.6876885925335,-1.80991028793835,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"manor-c",5.64945897775868e-10,3.89205226491183e-07,1.17157030075798e-07,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"sauber-c",0.93817447865012,1.62838145625607,1.14523657193191,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"alpine-c",-0.679947464541415,1.22538004868411,-0.108349210573756,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"aston_martin-c",3.43763318759165,2.3378970148254,3.10771233576178,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"toro_rosso-c",0.581703243682086,0.769120360627969,0.637928378765851,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"mercedes-c",-4.77321407006794,-3.79593988804908,-4.48003181546228,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"red_bull-c",-0.544515886754699,0.0290909299425194,-0.372433841745533,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"williams-c",1.55481532887935,1.24493192801574,1.46185030862027,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"hrt-c",1.1567725411161e-14,7.302401643664e-12,2.19881790088701e-12,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"caterham-c",4.63372448427629e-12,2.98816912045002e-09,8.99694343274e-10,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"haas-c",0.733583465315754,0.449045388489235,0.648222042267798,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"NA-c",2.9304291574531,1.35180892749522,2.45684308846574,NA,2026-05-24,"villeneuve",2026,5,1154,NA
"alonso-d",-0.22477940603828,0.129350732881731,-0.118540364362277,NA,2026-06-07,"monaco",2026,6,1155,NA
"button-d",1.10520006401373e-09,1.75506454724265e-07,5.34255764620893e-08,NA,2026-06-07,"monaco",2026,6,1155,NA
"glock-d",1.21994676825677e-13,3.25407527875775e-11,9.84762211005122e-12,NA,2026-06-07,"monaco",2026,6,1155,NA
"hamilton-d",-0.931246985110023,-0.0354872852603379,-0.662519075155118,NA,2026-06-07,"monaco",2026,6,1155,NA
"kobayashi-d",8.52307974002803e-12,2.28269562324179e-09,6.90774842790557e-10,NA,2026-06-07,"monaco",2026,6,1155,NA
"perez-d",1.79140718362431,0.813372796269492,1.49799686741787,NA,2026-06-07,"monaco",2026,6,1155,NA
"pic-d",1.02807433059619e-12,2.74394267206417e-10,8.30379321933424e-11,NA,2026-06-07,"monaco",2026,6,1155,NA
"raikkonen-d",9.76200140788763e-05,0.0183327535749652,0.00556816008234478,NA,2026-06-07,"monaco",2026,6,1155,NA
"resta-d",-1.04471679661209e-12,-3.67626866158616e-11,-1.1760107742387e-11,NA,2026-06-07,"monaco",2026,6,1155,NA
"ricciardo-d",0.151945008644464,-0.0944263487054386,0.078033601439493,NA,2026-06-07,"monaco",2026,6,1155,NA
"rosberg-d",-1.43339806529759e-09,-6.02429655295496e-07,-1.81732275234357e-07,NA,2026-06-07,"monaco",2026,6,1155,NA
"vergne-d",6.40819847604423e-12,7.84562105416062e-10,2.3985437055805e-10,NA,2026-06-07,"monaco",2026,6,1155,NA
"vettel-d",-0.00111652438977178,0.0400742561966907,0.011240709786167,NA,2026-06-07,"monaco",2026,6,1155,NA
"webber-d",-1.48146890885303e-12,-8.46317271105511e-11,-2.64265463693625e-11,NA,2026-06-07,"monaco",2026,6,1155,NA
"bruno_senna-d",2.24284529501231e-15,-9.46333705853965e-12,-2.83743112585539e-12,NA,2026-06-07,"monaco",2026,6,1155,NA
"hulkenberg-d",0.279946714343024,0.333222523367924,0.295929457050494,NA,2026-06-07,"monaco",2026,6,1155,NA
"karthikeyan-d",4.25477523449249e-14,1.12884788503304e-11,3.41632708174058e-12,NA,2026-06-07,"monaco",2026,6,1155,NA
"kovalainen-d",3.43892480052897e-13,8.55812674676637e-11,2.59151049763361e-11,NA,2026-06-07,"monaco",2026,6,1155,NA
"massa-d",-3.89831479830573e-09,-2.60393400001547e-06,-7.83909020363454e-07,NA,2026-06-07,"monaco",2026,6,1155,NA
"michael_schumacher-d",1.04025615844467e-13,1.67997136482712e-11,5.11273202557249e-12,NA,2026-06-07,"monaco",2026,6,1155,NA
"petrov-d",1.32519688727312e-13,3.54814879592388e-11,1.07372101698807e-11,NA,2026-06-07,"monaco",2026,6,1155,NA
"rosa-d",7.30084742799274e-14,1.93829512592807e-11,5.86599130978017e-12,NA,2026-06-07,"monaco",2026,6,1155,NA
"grosjean-d",8.18025025319751e-06,0.00137291326521608,0.000417600154742063,NA,2026-06-07,"monaco",2026,6,1155,NA
"maldonado-d",4.22613009635989e-11,5.58282376627946e-09,1.70443004055836e-09,NA,2026-06-07,"monaco",2026,6,1155,NA
"ambrosio-d",5.99234452637869e-15,1.3498812983899e-12,4.09159030685436e-13,NA,2026-06-07,"monaco",2026,6,1155,NA
"bottas-d",1.46650215579685,0.452363006384523,1.16226041097315,NA,2026-06-07,"monaco",2026,6,1155,NA
"chilton-d",9.22619271677933e-12,2.46587841484607e-09,7.46221859355568e-10,NA,2026-06-07,"monaco",2026,6,1155,NA
"garde-d",6.67798702824591e-13,1.78030339049592e-10,5.38765608068549e-11,NA,2026-06-07,"monaco",2026,6,1155,NA
"gutierrez-d",1.09949715694607e-09,1.69007877448909e-07,5.14720112445349e-08,NA,2026-06-07,"monaco",2026,6,1155,NA
"jules_bianchi-d",1.0076340187194e-11,2.71595680314323e-09,8.21840479074005e-10,NA,2026-06-07,"monaco",2026,6,1155,NA
"sutil-d",7.96175280192744e-12,2.22029684157015e-09,6.71662279432393e-10,NA,2026-06-07,"monaco",2026,6,1155,NA
"kevin_magnussen-d",0.147647494382996,0.0153474374451623,0.107957477301646,NA,2026-06-07,"monaco",2026,6,1155,NA
"kvyat-d",4.4529055965392e-06,0.000173219870615542,5.50829951022401e-05,NA,2026-06-07,"monaco",2026,6,1155,NA
"ericsson-d",9.06351025315459e-08,2.25791150741542e-05,6.83717909401836e-06,NA,2026-06-07,"monaco",2026,6,1155,NA
"stevens-d",6.90096169084442e-11,1.84503688454975e-08,5.58341738548517e-09,NA,2026-06-07,"monaco",2026,6,1155,NA
"nasr-d",1.12318037054601e-09,2.86804992898525e-07,8.68277241289397e-08,NA,2026-06-07,"monaco",2026,6,1155,NA
"sainz-d",0.165204022702158,0.193669523343445,0.173743672894544,NA,2026-06-07,"monaco",2026,6,1155,NA
"max_verstappen-d",-2.36848982574899,-3.37529661371611,-2.67053186213913,NA,2026-06-07,"monaco",2026,6,1155,NA
"merhi-d",5.88268884464831e-11,1.58042315099983e-08,4.78244827491203e-09,NA,2026-06-07,"monaco",2026,6,1155,NA
"rossi-d",1.87408925509201e-11,5.0291074443608e-09,1.52185085809389e-09,NA,2026-06-07,"monaco",2026,6,1155,NA
"jolyon_palmer-d",1.07294885484739e-08,2.2665284688361e-06,6.8746918263476e-07,NA,2026-06-07,"monaco",2026,6,1155,NA
"wehrlein-d",7.2009848321283e-09,1.82936735112589e-06,5.53850894720258e-07,NA,2026-06-07,"monaco",2026,6,1155,NA
"haryanto-d",4.02818094417813e-10,1.07205683844738e-07,3.2443677819514e-08,NA,2026-06-07,"monaco",2026,6,1155,NA
"vandoorne-d",1.67499307361878e-07,3.30538887136153e-05,1.00334161292379e-05,NA,2026-06-07,"monaco",2026,6,1155,NA
"ocon-d",1.43221280334598,0.863745702542518,1.26167267310494,NA,2026-06-07,"monaco",2026,6,1155,NA
"giovinazzi-d",0.000129763703005667,0.0243393919648048,0.00739265218154541,NA,2026-06-07,"monaco",2026,6,1155,NA
"stroll-d",1.07752063236757,0.987635672672735,1.05055514445912,NA,2026-06-07,"monaco",2026,6,1155,NA
"gasly-d",-0.143697366533276,-0.323756537696644,-0.197715117882286,NA,2026-06-07,"monaco",2026,6,1155,NA
"brendon_hartley-d",8.06512824337929e-08,1.5244948425911e-05,4.62994042547695e-06,NA,2026-06-07,"monaco",2026,6,1155,NA
"leclerc-d",-1.0175890946424,-1.06470305706149,-1.03172328336813,NA,2026-06-07,"monaco",2026,6,1155,NA
"sirotkin-d",8.54721488846338e-08,1.65330115759952e-05,5.0197339770178e-06,NA,2026-06-07,"monaco",2026,6,1155,NA
"albon-d",-0.145458345518404,-0.886529325356325,-0.36777963946978,NA,2026-06-07,"monaco",2026,6,1155,NA
"kubica-d",7.3018563891142e-06,0.00181991397460424,0.000551085491853651,NA,2026-06-07,"monaco",2026,6,1155,NA
"norris-d",-3.08367511330179,-2.5074745640424,-2.91081494852397,NA,2026-06-07,"monaco",2026,6,1155,NA
"russell-d",-0.0675013206699942,-0.730147575324574,-0.266295197066368,NA,2026-06-07,"monaco",2026,6,1155,NA
"latifi-d",0.00102448201500616,0.0793287039854468,0.0245157486061384,NA,2026-06-07,"monaco",2026,6,1155,NA
"aitken-d",4.04273321122273e-07,8.69411961903894e-05,2.63653501819024e-05,NA,2026-06-07,"monaco",2026,6,1155,NA
"pietro_fittipaldi-d",5.3109105902051e-07,0.000116426770713548,3.52997949553787e-05,NA,2026-06-07,"monaco",2026,6,1155,NA
"mick_schumacher-d",0.00123267865644901,0.0606418667619066,0.0190554350880863,NA,2026-06-07,"monaco",2026,6,1155,NA
"tsunoda-d",1.71343072044026,2.02618163440881,1.80725599463083,NA,2026-06-07,"monaco",2026,6,1155,NA
"mazepin-d",6.36065819773866e-05,0.0126037073581658,0.00382563681483392,NA,2026-06-07,"monaco",2026,6,1155,NA
"zhou-d",0.183388278033157,-0.0204061976577673,0.12224993532588,NA,2026-06-07,"monaco",2026,6,1155,NA
"de_vries-d",0.0100377201195897,-0.0419652916419933,-0.00556318340888521,NA,2026-06-07,"monaco",2026,6,1155,NA
"sargeant-d",0.0921702813216719,-0.23448281937727,-0.00582564888801061,NA,2026-06-07,"monaco",2026,6,1155,NA
"piastri-d",-2.40089980384731,-2.70220145435266,-2.49129029899891,NA,2026-06-07,"monaco",2026,6,1155,NA
"lawson-d",-0.089187007112528,1.2493930968657,0.312387024080941,NA,2026-06-07,"monaco",2026,6,1155,NA
"bearman-d",-0.14555525531487,0.0627162169947149,-0.0830738136219946,NA,2026-06-07,"monaco",2026,6,1155,NA
"colapinto-d",1.90815010267734,1.85570087903144,1.89241533558357,NA,2026-06-07,"monaco",2026,6,1155,NA
"doohan-d",0.895829346068239,1.52498456973521,1.08457591316833,NA,2026-06-07,"monaco",2026,6,1155,NA
"antonelli-d",-1.90345639758263,-0.197126064593809,-1.39155729768598,NA,2026-06-07,"monaco",2026,6,1155,NA
"bortoleto-d",0.408287367614682,1.02265706009309,0.592598275358205,NA,2026-06-07,"monaco",2026,6,1155,NA
"hadjar-d",-0.236093611094062,-0.0673815366796194,-0.185479988769729,NA,2026-06-07,"monaco",2026,6,1155,NA
"arvid_lindblad-d",1.07027365319735,0.537485149405527,0.910437102059802,NA,2026-06-07,"monaco",2026,6,1155,NA
"ferrari-c",-2.69679315219019,-2.6170761068733,-2.67287803859512,NA,2026-06-07,"monaco",2026,6,1155,NA
"mclaren-c",-1.16249451704083,-2.46058159182988,-1.55192063947755,NA,2026-06-07,"monaco",2026,6,1155,NA
"manor-c",5.10747529569326e-10,3.81772703447219e-07,1.14889334304864e-07,NA,2026-06-07,"monaco",2026,6,1155,NA
"sauber-c",0.92221804016016,1.49175295729421,1.09307851530038,NA,2026-06-07,"monaco",2026,6,1155,NA
"alpine-c",-0.737273284267252,0.920188855551779,-0.240034642321542,NA,2026-06-07,"monaco",2026,6,1155,NA
"aston_martin-c",2.91113567671422,2.49316277835439,2.78574380720627,NA,2026-06-07,"monaco",2026,6,1155,NA
"toro_rosso-c",0.236667438559645,0.691716272270005,0.373182088672753,NA,2026-06-07,"monaco",2026,6,1155,NA
"mercedes-c",-3.71056592451327,-3.903793538436,-3.76853420869009,NA,2026-06-07,"monaco",2026,6,1155,NA
"red_bull-c",-0.924259531925651,-0.0148819472383159,-0.65144625651945,NA,2026-06-07,"monaco",2026,6,1155,NA
"williams-c",1.34672911526337,1.25836668747586,1.32022038692712,NA,2026-06-07,"monaco",2026,6,1155,NA
"hrt-c",1.0208382968341e-14,7.16360955535907e-12,2.15622873468556e-12,NA,2026-06-07,"monaco",2026,6,1155,NA
"caterham-c",4.15205338633145e-12,2.93086779737832e-09,8.82166776583928e-10,NA,2026-06-07,"monaco",2026,6,1155,NA
"haas-c",0.705488813269457,0.448880431538727,0.628506298750238,NA,2026-06-07,"monaco",2026,6,1155,NA
"NA-c",3.05079386271011,1.64419767608307,2.628815006722,NA,2026-06-07,"monaco",2026,6,1155,NA
"alonso-d",-0.0589604427147548,0.0858038936340721,-0.0155311418101067,NA,2026-06-14,"catalunya",2026,7,1156,NA
"button-d",1.02433912112381e-09,1.34995325051816e-07,4.12156349003316e-08,NA,2026-06-14,"catalunya",2026,7,1156,NA
"glock-d",1.05944425602163e-13,2.70607141364119e-11,8.19237533884509e-12,NA,2026-06-14,"catalunya",2026,7,1156,NA
"hamilton-d",-1.13881556323498,-0.200140941652646,-0.857213176760282,NA,2026-06-14,"catalunya",2026,7,1156,NA
"kobayashi-d",7.42102366387619e-12,1.89749673149169e-09,5.74443736012219e-10,NA,2026-06-14,"catalunya",2026,7,1156,NA
"perez-d",1.86552405101257,1.02870976660153,1.61447976568926,NA,2026-06-14,"catalunya",2026,7,1156,NA
"pic-d",8.93064742300985e-13,2.28173017838905e-10,6.90770506712823e-11,NA,2026-06-14,"catalunya",2026,7,1156,NA
"raikkonen-d",8.88961284009399e-05,0.0157562868630038,0.0047891133487818,NA,2026-06-14,"catalunya",2026,7,1156,NA
"resta-d",-8.21514608900467e-13,-1.42539485396243e-11,-4.85124478811761e-12,NA,2026-06-14,"catalunya",2026,7,1156,NA
"ricciardo-d",0.13475850002192,-0.123538937751477,0.0572692686899007,NA,2026-06-14,"catalunya",2026,7,1156,NA
"rosberg-d",-1.16735232693531e-09,-5.00646227217428e-07,-1.51011014794083e-07,NA,2026-06-14,"catalunya",2026,7,1156,NA
"vergne-d",5.75993849697086e-12,5.56615984980333e-10,1.71016752441979e-10,NA,2026-06-14,"catalunya",2026,7,1156,NA
"vettel-d",-0.00083763909679632,0.0479113257298382,0.013787050351194,NA,2026-06-14,"catalunya",2026,7,1156,NA
"webber-d",-1.18816587317287e-12,-7.01017933177051e-11,-2.18622541065326e-11,NA,2026-06-14,"catalunya",2026,7,1156,NA
"bruno_senna-d",-4.53688365856897e-15,-7.71709867619389e-12,-2.31830542141916e-12,NA,2026-06-14,"catalunya",2026,7,1156,NA
"hulkenberg-d",0.343442397850739,0.353699532629769,0.346519538284448,NA,2026-06-14,"catalunya",2026,7,1156,NA
"karthikeyan-d",3.68602571919677e-14,9.39180305581399e-12,2.84334309677857e-12,NA,2026-06-14,"catalunya",2026,7,1156,NA
"kovalainen-d",2.94742717868993e-13,7.10633178143855e-11,2.15253152468239e-11,NA,2026-06-14,"catalunya",2026,7,1156,NA
"massa-d",-4.37399377261944e-09,-2.14304546184573e-06,-6.45975434194552e-07,NA,2026-06-14,"catalunya",2026,7,1156,NA
"michael_schumacher-d",9.24918611486739e-14,1.40522796211237e-11,4.28042818914119e-12,NA,2026-06-14,"catalunya",2026,7,1156,NA
"petrov-d",1.15282821640633e-13,2.94966997424044e-11,8.92970789786976e-12,NA,2026-06-14,"catalunya",2026,7,1156,NA
"rosa-d",6.32682224010117e-14,1.61253267214428e-11,4.88188577211356e-12,NA,2026-06-14,"catalunya",2026,7,1156,NA
"grosjean-d",6.76090546032299e-06,0.00113607386156991,0.000345554792293199,NA,2026-06-14,"catalunya",2026,7,1156,NA
"maldonado-d",3.36868085921229e-11,4.484124921204e-09,1.36881824237569e-09,NA,2026-06-14,"catalunya",2026,7,1156,NA
"ambrosio-d",5.05025037529785e-15,1.11784332681889e-12,3.38888173308375e-13,NA,2026-06-14,"catalunya",2026,7,1156,NA
"bottas-d",1.36629377993753,0.54243137977463,1.11913505988866,NA,2026-06-14,"catalunya",2026,7,1156,NA
"chilton-d",8.01967276088584e-12,2.05026351233508e-09,6.20692824633146e-10,NA,2026-06-14,"catalunya",2026,7,1156,NA
"garde-d",5.79799773706827e-13,1.48056284430729e-10,4.48227451708133e-11,NA,2026-06-14,"catalunya",2026,7,1156,NA
"gutierrez-d",9.01603190919192e-10,1.38986456212815e-07,4.2327059097488e-08,NA,2026-06-14,"catalunya",2026,7,1156,NA
"jules_bianchi-d",8.79252887537082e-12,2.256556067659e-09,6.83121590510458e-10,NA,2026-06-14,"catalunya",2026,7,1156,NA
"sutil-d",7.14645048492983e-12,1.85957988913677e-09,5.62876482080483e-10,NA,2026-06-14,"catalunya",2026,7,1156,NA
"kevin_magnussen-d",0.119510207808509,-0.00889771830448132,0.0809878299746122,NA,2026-06-14,"catalunya",2026,7,1156,NA
"kvyat-d",4.09846972894003e-06,4.382461690215e-05,1.6016313880903e-05,NA,2026-06-14,"catalunya",2026,7,1156,NA
"ericsson-d",8.35580742738627e-08,1.87392505869095e-05,5.68026582806456e-06,NA,2026-06-14,"catalunya",2026,7,1156,NA
"stevens-d",5.99944472025119e-11,1.53401822654439e-08,4.64405079267491e-09,NA,2026-06-14,"catalunya",2026,7,1156,NA
"nasr-d",1.00026755233375e-09,2.38496142494538e-07,7.2249030034995e-08,NA,2026-06-14,"catalunya",2026,7,1156,NA
"sainz-d",0.241463926650454,0.23467951357843,0.239428602728846,NA,2026-06-14,"catalunya",2026,7,1156,NA
"max_verstappen-d",-2.2603563776043,-3.24107325483594,-2.55457144077379,NA,2026-06-14,"catalunya",2026,7,1156,NA
"merhi-d",5.12550287780934e-11,1.31346666804628e-08,3.9762785242835e-09,NA,2026-06-14,"catalunya",2026,7,1156,NA
"rossi-d",1.6320138333644e-11,4.18002755037423e-09,1.26543236194582e-09,NA,2026-06-14,"catalunya",2026,7,1156,NA
"jolyon_palmer-d",8.96942155638819e-09,1.87148385530963e-06,5.67723751682362e-07,NA,2026-06-14,"catalunya",2026,7,1156,NA
"wehrlein-d",6.51801877905462e-09,1.51939736120139e-06,4.60381821505754e-07,NA,2026-06-14,"catalunya",2026,7,1156,NA
"haryanto-d",3.49466586108588e-10,8.91692334800897e-08,2.69953966543029e-08,NA,2026-06-14,"catalunya",2026,7,1156,NA
"vandoorne-d",1.51044445219458e-07,2.64802880011493e-05,8.0498175119984e-06,NA,2026-06-14,"catalunya",2026,7,1156,NA
"ocon-d",1.50387371447877,0.960053801364789,1.34072774054458,NA,2026-06-14,"catalunya",2026,7,1156,NA
"giovinazzi-d",0.000116708715422909,0.0209741828191275,0.00637395094653429,NA,2026-06-14,"catalunya",2026,7,1156,NA
"stroll-d",1.11179552606429,0.99830216913675,1.07774751898603,NA,2026-06-14,"catalunya",2026,7,1156,NA
"gasly-d",-0.297526150237611,-0.345142619322267,-0.311811090963008,NA,2026-06-14,"catalunya",2026,7,1156,NA
"brendon_hartley-d",7.10021150349554e-08,1.206668450143e-05,3.66970683095345e-06,NA,2026-06-14,"catalunya",2026,7,1156,NA
"leclerc-d",-0.805315081397346,-0.989348121742223,-0.860524993500809,NA,2026-06-14,"catalunya",2026,7,1156,NA
"sirotkin-d",6.98059915877706e-08,1.38703399574143e-05,4.20996618133573e-06,NA,2026-06-14,"catalunya",2026,7,1156,NA
"albon-d",-0.120897674544132,-0.797835740216883,-0.323979094245957,NA,2026-06-14,"catalunya",2026,7,1156,NA
"kubica-d",6.41527711297679e-06,0.00151761004469309,0.00045977370738701,NA,2026-06-14,"catalunya",2026,7,1156,NA
"norris-d",-3.00402288669484,-2.57112010196907,-2.87415205127711,NA,2026-06-14,"catalunya",2026,7,1156,NA
"russell-d",-0.296585077147028,-0.620637692600326,-0.393800861783017,NA,2026-06-14,"catalunya",2026,7,1156,NA
"latifi-d",0.000841235033781369,0.0744639697607977,0.0229280554518863,NA,2026-06-14,"catalunya",2026,7,1156,NA
"aitken-d",3.35825123883838e-07,7.27469894324788e-05,2.20591744164623e-05,NA,2026-06-14,"catalunya",2026,7,1156,NA
"pietro_fittipaldi-d",4.48528220336936e-07,9.66636680011743e-05,2.93130701545881e-05,NA,2026-06-14,"catalunya",2026,7,1156,NA
