"entity_id","rapm","model_date","season","round","overall_round","circuit","dev_ratio","rapm_loess","rapm_blended","rapm_error","span_value","weight_value"
"sargeant-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"piastri-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"lawson-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"bearman-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"colapinto-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"doohan-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"antonelli-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"hadjar-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"bortoleto-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"arvid_lindblad-d",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"mclaren-c",-0.457420558089024,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,-0.423114016232347,0.105984497602293,0.3,0.3
"red_bull-c",-0.356195611115073,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,-0.329480940281443,0.132639068139795,0.3,0.3
"ferrari-c",-0.0295637900103043,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,-0.0273465057595314,0.150805146815894,0.3,0.3
"sauber-c",-0.0947348788092448,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,-0.0876297628985515,0.145665116493166,0.3,0.3
"alpine-c",-0.0757235494651558,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,-0.0700442832552692,0.113757247400065,0.3,0.3
"toro_rosso-c",0.253649123839513,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0.234625439551549,0.116722654963475,0.3,0.3
"aston_martin-c",0.137163673837499,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0.126876398299687,0.117762598485114,0.3,0.3
"mercedes-c",-0.0771843335075936,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,-0.0713955084945241,0.140050981823076,0.3,0.3
"manor-c",0.343682796030565,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0.317906586328273,0.136036963283298,0.3,0.3
"williams-c",-0.122436060107389,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,-0.113253355599334,0.0762063077154004,0.3,0.3
"caterham-c",0.292639845799355,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0.270691857364404,0.128919619785516,0.3,0.3
"hrt-c",0.186123105890382,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0.172163872948603,0.110660851857052,0.3,0.3
"haas-c",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"NA-c",0,2012-04-15,2012,3,872,"shanghai",0.0952984913665502,0,0,0,0.3,0.3
"button-d",-0.104647290772406,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.0941825616951657,0.103136064062624,0.3,0.3
"vettel-d",-0.19798600922638,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.178187408303742,0.104536077856918,0.3,0.3
"hamilton-d",-0.218540064490384,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.196686058041346,0.105352631640494,0.3,0.3
"webber-d",-0.247689893616776,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.222920904255098,0.0905309198454808,0.3,0.3
"alonso-d",-0.165823178870095,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.149240860983086,0.105105500421409,0.3,0.3
"kobayashi-d",0.0649686251978089,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.058471762678028,0.0630014935478873,0.3,0.3
"raikkonen-d",-0.11456137661693,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.103105238955237,0.117837492763914,0.3,0.3
"perez-d",-0.0313460321931345,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.028211428973821,0.1150042363705,0.3,0.3
"ricciardo-d",0.176434622345983,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.158791160111385,0.071122324314522,0.3,0.3
"resta-d",-0.0250415303985298,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.0225373773586768,0.0744687800122522,0.3,0.3
"vergne-d",0.129533826331626,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.116580443698463,0.0692476493150683,0.3,0.3
"rosberg-d",-0.137130468349017,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.123417421514115,0.125670443747111,0.3,0.3
"glock-d",0.182879630306833,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.16459166727615,0.0961704793801441,0.3,0.3
"pic-d",0.104736028383197,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.0942624255448771,0.0623832005752208,0.3,0.3
"bruno_senna-d",-0.0700817147260645,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.063073543253458,0.0390071446956499,0.3,0.3
"hulkenberg-d",0.124160519485659,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.111744467537093,0.0717108080475748,0.3,0.3
"michael_schumacher-d",0.0475965890731974,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.0428369301658776,0.0415478610241735,0.3,0.3
"massa-d",0.125957650342966,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.11336188530867,0.066788219332072,0.3,0.3
"petrov-d",0.195231020087772,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.175707918078995,0.0756737610857863,0.3,0.3
"kovalainen-d",0.137529212608112,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.123776291347301,0.0845905727065863,0.3,0.3
"karthikeyan-d",0.0840378788722517,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.0756340909850265,0.0483205219368144,0.3,0.3
"rosa-d",0.100329756799573,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.090296781119616,0.0558634139127539,0.3,0.3
"grosjean-d",-0.148939361662157,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.134045425495941,0.0751255403648897,0.3,0.3
"maldonado-d",-0.0116084140760433,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.0104475726684389,0.011040341917248,0.3,0.3
"ambrosio-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"sutil-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"gutierrez-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"bottas-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"jules_bianchi-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"chilton-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"garde-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"kevin_magnussen-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"kvyat-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"ericsson-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"stevens-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"nasr-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"sainz-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"max_verstappen-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"merhi-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"rossi-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"jolyon_palmer-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"wehrlein-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"vandoorne-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"haryanto-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"ocon-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"giovinazzi-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"stroll-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"gasly-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"brendon_hartley-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"leclerc-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"sirotkin-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"norris-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"albon-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"russell-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"kubica-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"latifi-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"aitken-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"pietro_fittipaldi-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"tsunoda-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"mick_schumacher-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"mazepin-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"zhou-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"de_vries-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"sargeant-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"piastri-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"lawson-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"bearman-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"colapinto-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"doohan-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"antonelli-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"hadjar-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"bortoleto-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"arvid_lindblad-d",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"mclaren-c",-0.32318816177722,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.290869345599498,0.128879316417974,0.3,0.3
"red_bull-c",-0.445676648176296,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.401108983358666,0.100702311682878,0.3,0.3
"ferrari-c",-0.0398657041897762,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.0358791337707986,0.114143258175121,0.3,0.3
"sauber-c",0.033622655350983,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.0302603898158847,0.106379571695172,0.3,0.3
"alpine-c",-0.263500586906373,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.237150528215736,0.124874105541611,0.3,0.3
"toro_rosso-c",0.305968678667026,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.275371810800324,0.0996168469928346,0.3,0.3
"aston_martin-c",0.0991192835820214,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.0892073552238193,0.096832440833007,0.3,0.3
"mercedes-c",-0.0895336143747174,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.0805802529372457,0.126377142247753,0.3,0.3
"manor-c",0.287615747030317,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.258854172327285,0.107619568891997,0.3,0.3
"williams-c",-0.0816899848352844,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,-0.073520986351756,0.0430727827541101,0.3,0.3
"caterham-c",0.33276034379486,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.299484309415374,0.101519588015508,0.3,0.3
"hrt-c",0.184367674533459,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0.165930907080113,0.0747852759912178,0.3,0.3
"haas-c",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"NA-c",0,2012-04-22,2012,4,873,"bahrain",0.099095394824898,0,0,0,0.3,0.3
"button-d",-0.70032555009482,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-0.612784856332968,1.35508205709478,0.3,0.3
"vettel-d",-1.75988025669889,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-1.53989522461153,1.20960787040087,0.3,0.3
"hamilton-d",-1.84303025896886,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-1.61265147659775,0.890104177877582,0.3,0.3
"webber-d",-1.25674780888486,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-1.09965433277425,1.0694335369831,0.3,0.3
"alonso-d",-3.73529044024259,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-3.26837913521227,1.04838475793144,0.3,0.3
"kobayashi-d",-0.394785856731378,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-0.345437624639955,1.24077119051257,0.3,0.3
"raikkonen-d",-1.21739464894173,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-1.06522031782401,0.976853071046515,0.3,0.3
"perez-d",-0.688556020863685,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-0.602486518255724,1.4289363439489,0.3,0.3
"ricciardo-d",1.36874995149328,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,1.19765620755662,0.779560804686565,0.3,0.3
"resta-d",-0.71398504534153,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-0.624736914673839,0.959549116556871,0.3,0.3
"vergne-d",0.245514681780337,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0.214825346557795,0.961323875596291,0.3,0.3
"rosberg-d",-2.21020832390545,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-1.93393228341726,1.08026635512665,0.3,0.3
"glock-d",2.21342263280701,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,1.93674480370614,0.638786541441553,0.3,0.3
"pic-d",2.30195017920554,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,2.01420640680484,0.905455074875933,0.3,0.3
"bruno_senna-d",-0.533214131104386,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-0.466562364716337,0.654458002176404,0.3,0.3
"hulkenberg-d",0.823224917821825,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0.720321803094097,0.785446657837766,0.3,0.3
"michael_schumacher-d",0.905384026241749,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0.792211022961531,0.582882858362608,0.3,0.3
"massa-d",2.70579734824071,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,2.36757267971062,1.06695205378935,0.3,0.3
"petrov-d",1.89735441262024,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,1.66018511104271,0.492492756185233,0.3,0.3
"kovalainen-d",2.12214208308385,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,1.85687432269837,0.538041953830944,0.3,0.3
"karthikeyan-d",2.39524946401562,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,2.09584328101367,0.903102080073679,0.3,0.3
"rosa-d",2.60564553875202,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,2.27993984640802,0.873093370230993,0.3,0.3
"grosjean-d",-2.10897720470342,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-1.84535505411549,0.649925304597797,0.3,0.3
"maldonado-d",-2.35883436521158,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-2.06398006956013,1.50497472945188,0.3,0.3
"ambrosio-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"sutil-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"gutierrez-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"bottas-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"jules_bianchi-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"chilton-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"garde-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"kevin_magnussen-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"kvyat-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"ericsson-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"stevens-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"nasr-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"sainz-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"max_verstappen-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"merhi-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"rossi-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"jolyon_palmer-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"wehrlein-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"vandoorne-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"haryanto-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"ocon-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"giovinazzi-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"stroll-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"gasly-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"brendon_hartley-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"leclerc-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"sirotkin-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"norris-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"albon-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"russell-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"kubica-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"latifi-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"aitken-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"pietro_fittipaldi-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"tsunoda-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"mick_schumacher-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"mazepin-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"zhou-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"de_vries-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"sargeant-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"piastri-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"lawson-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"bearman-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"colapinto-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"doohan-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"antonelli-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"hadjar-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"bortoleto-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"arvid_lindblad-d",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"mclaren-c",-2.54169693642817,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-2.22398481937465,0.811484430624681,0.3,0.3
"red_bull-c",-3.02302470523704,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-2.64514661708241,0.62248678514916,0.3,0.3
"ferrari-c",-1.07016730683728,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-0.936396393482623,0.696412883089381,0.3,0.3
"sauber-c",-1.12159579915188,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-0.981396324257898,0.77216837320005,0.3,0.3
"alpine-c",-3.34909788583776,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-2.93046065010804,0.595966451084172,0.3,0.3
"toro_rosso-c",1.57773170864112,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,1.38051524506098,0.610789314866224,0.3,0.3
"aston_martin-c",0.0804413874830626,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0.0703862140476797,0.549837997334085,0.3,0.3
"mercedes-c",-1.30719798421839,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-1.14379823619109,0.637570749208453,0.3,0.3
"manor-c",4.51749676641108,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,3.9528096706097,0.687536884075966,0.3,0.3
"williams-c",-2.88770167000826,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,-2.52673896125723,1.02372098870205,0.3,0.3
"caterham-c",4.02433747163285,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,3.52129528767875,0.405068835136963,0.3,0.3
"hrt-c",5.00260190496048,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,4.37727666684042,0.824654241695017,0.3,0.3
"haas-c",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"NA-c",0,2012-05-13,2012,5,874,"catalunya",0.627321756546452,0,0,0,0.3,0.3
"button-d",-0.547625197212727,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-0.465481417630818,1.4791960807209,0.3,0.3
"vettel-d",-1.50699164820503,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-1.28094290097428,0.931167033197616,0.3,0.3
"hamilton-d",-1.80003095941852,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-1.53002631550574,0.954182447184216,0.3,0.3
"webber-d",-1.70658370795046,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-1.45059615175789,1.02199450350298,0.3,0.3
"alonso-d",-3.34750318783134,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-2.84537770965664,0.918320120118689,0.3,0.3
"kobayashi-d",-0.45760785373651,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-0.388966675676034,1.09845759953212,0.3,0.3
"raikkonen-d",-0.647043389092009,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-0.549986880728208,0.938932276980288,0.3,0.3
"perez-d",-0.184537697139484,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-0.156857042568562,1.00699583929947,0.3,0.3
"ricciardo-d",1.41791561224365,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,1.2052282704071,0.537146875957126,0.3,0.3
"resta-d",-0.721837653571672,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-0.613562005535921,0.804016322005319,0.3,0.3
"vergne-d",0.373574359475524,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,0.317538205554195,0.521697667793181,0.3,0.3
"rosberg-d",-2.64092263768056,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,-2.24478424202847,0.897680649171251,0.3,0.3
"glock-d",2.01607443290515,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,1.71366326796938,0.589470014590122,0.3,0.3
"pic-d",2.20876927646154,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,1.87745388499231,0.887856225966079,0.3,0.3
"bruno_senna-d",0.264929488476591,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,0.225190065205102,0.971620961449769,0.3,0.3
"hulkenberg-d",0.607771425100544,2012-05-27,2012,6,875,"monaco",0.602038323156231,0,0.516605711335463,0.763312075723824,0.3,0.3
