"","entity_id","rapm","model_date","season","round","overall_round","circuit","dev_ratio","rapm_loess","rapm_blended","rapm_error","span_value","weight_value"
"19962","wehrlein-d",9.484948665786e-07,2024-05-19,2024,7,1108,"imola",0.690983946706155,9.25692765250144e-05,6.50830420274837e-05,3.90617731021766e-07,0.5,0.7
"19963","vandoorne-d",4.3132813206468e-05,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.00326558993613736,0.00229885279925809,1.1486042990362e-05,0.5,0.7
"19964","haryanto-d",5.18310829954311e-08,2024-05-19,2024,7,1108,"imola",0.690983946706155,4.64184491417236e-06,3.26484076481928e-06,1.94601505316149e-08,0.5,0.7
"19965","ocon-d",0.545319785671784,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.424012037187843,0.460404361733025,0.415941071218727,0.5,0.7
"19966","giovinazzi-d",0.00684776001069044,2024-05-19,2024,7,1108,"imola",0.690983946706155,-0.0710678851645245,-0.04769319161196,0.00547367033846166,0.5,0.7
"19967","stroll-d",0.771456966751606,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.633175970352859,0.674660269272483,0.382082318470125,0.5,0.7
"19968","gasly-d",1.01126010748587,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.504537310670648,0.656554149715214,0.353758225941792,0.5,0.7
"19969","brendon_hartley-d",8.99699582445523e-06,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0017952411318065,0.00125936789101189,4.43604655998069e-06,0.5,0.7
"19970","leclerc-d",-1.85622061869039,2024-05-19,2024,7,1108,"imola",0.690983946706155,-1.56631482464688,-1.65328656285994,0.223326546878611,0.5,0.7
"19971","sirotkin-d",1.2680437257375e-05,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0011443733262739,0.00080486545956894,4.91505573689154e-06,0.5,0.7
"19972","norris-d",-2.21521915122229,2024-05-19,2024,7,1108,"imola",0.690983946706155,-1.99518509474244,-2.0611953116864,0.472193853433572,0.5,0.7
"19973","albon-d",0.439420080161505,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.190131593794918,0.264918139704894,0.320528288155173,0.5,0.7
"19974","russell-d",-0.868864517938937,2024-05-19,2024,7,1108,"imola",0.690983946706155,-0.635496732579113,-0.705507068187061,0.169104676438687,0.5,0.7
"19975","kubica-d",0.00166869941650479,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0320277046160692,0.0229200030561999,0.00121553441031021,0.5,0.7
"19976","latifi-d",0.0948554382501566,2024-05-19,2024,7,1108,"imola",0.690983946706155,-0.162738159069616,-0.085460079873684,0.039831594828395,0.5,0.7
"19977","aitken-d",0.00012796310363454,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0112043961599254,0.00788146624303811,0.000143783074645312,0.5,0.7
"19978","pietro_fittipaldi-d",0.000172724948027133,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0102955320735448,0.00725868993588949,0.000119714229712793,0.5,0.7
"19979","tsunoda-d",-0.348493724683897,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0838628919744385,-0.0458440930230623,0.461042928966472,0.5,0.7
"19980","mick_schumacher-d",0.1407540157059,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0103278674091527,0.0494557118981768,0.0637627085695232,0.5,0.7
"19981","mazepin-d",0.00965020950721083,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0507674467650625,0.038432275587707,0.00312234430597684,0.5,0.7
"19982","zhou-d",1.28376248478919,2024-05-19,2024,7,1108,"imola",0.690983946706155,1.08973228632462,1.14794134586399,0.328510912523477,0.5,0.7
"19983","de_vries-d",0.483481520546085,2024-05-19,2024,7,1108,"imola",0.690983946706155,1.05314018057508,0.882242582566384,0.183469183515636,0.5,0.7
"19984","sargeant-d",1.72419060567686,2024-05-19,2024,7,1108,"imola",0.690983946706155,1.86685369091687,1.82405476534487,0.413101218276144,0.5,0.7
"19985","piastri-d",0.233407887997264,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.0995978632180823,0.139740870651837,0.45340816568608,0.5,0.7
"19986","lawson-d",0.137880725218493,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.210595849900133,0.188781312495641,0.171619500965723,0.5,0.7
"19987","bearman-d",0.303140590498577,2024-05-19,2024,7,1108,"imola",0.690983946706155,0.272869373548359,0.281950738633425,0.224842692654354,0.5,0.7
"19988","mclaren-c",-1.88060552804429,2024-05-19,2024,7,1108,"imola",0.690983946706155,-1.91155141832326,-1.88988929512798,0.280167656399727,0.3,0.3
"19989","red_bull-c",-3.73765327012353,2024-05-19,2024,7,1108,"imola",0.690983946706155,-3.59239951761111,-3.6940771443698,0.159596105898565,0.3,0.3
"19990","ferrari-c",-2.82619838815366,2024-05-19,2024,7,1108,"imola",0.690983946706155,-2.29742080979947,-2.6675651146474,0.191971463746686,0.3,0.3
"19991","sauber-c",2.69331100390386,2024-05-19,2024,7,1108,"imola",0.690983946706155,2.56063762476347,2.65350899016175,0.27208245350469,0.3,0.3
"19992","alpine-c",1.44220174511706,2024-05-19,2024,7,1108,"imola",0.690983946706155,1.06438557231849,1.32885689327749,0.265542424169771,0.3,0.3
"19993","toro_rosso-c",1.69879702129789,2024-05-19,2024,7,1108,"imola",0.690983946706155,2.05461164278784,1.80554140774488,0.246822909354599,0.3,0.3
"19994","aston_martin-c",-0.173709350754042,2024-05-19,2024,7,1108,"imola",0.690983946706155,-0.817855320663512,-0.366953141726883,0.221237707485933,0.3,0.3
"19995","mercedes-c",-1.40707564145895,2024-05-19,2024,7,1108,"imola",0.690983946706155,-1.51160150674987,-1.43843340104622,0.21608287863779,0.3,0.3
"19996","manor-c",4.81117713189726e-07,2024-05-19,2024,7,1108,"imola",0.690983946706155,4.29264608391826e-05,1.32147206509876e-05,1.20214688099176e-07,0.3,0.3
"19997","williams-c",2.24829151737657,2024-05-19,2024,7,1108,"imola",0.690983946706155,1.83464155351179,2.12419652821713,0.27393387814095,0.3,0.3
"19998","caterham-c",3.82426001825605e-09,2024-05-19,2024,7,1108,"imola",0.690983946706155,3.41871435272774e-07,1.05238412594611e-07,1.06358393388358e-09,0.3,0.3
"19999","hrt-c",4.64095564308305e-11,2024-05-19,2024,7,1108,"imola",0.690983946706155,4.15644828487728e-09,1.27942117496477e-09,1.17245241291611e-11,0.3,0.3
"20000","haas-c",1.89351497446388,2024-05-19,2024,7,1108,"imola",0.690983946706155,2.58464749792916,2.10085473150346,0.188367597114857,0.3,0.3
"20001","button-d",3.53874775884059e-07,2024-05-26,2024,8,1109,"monaco",0.683678186280203,2.23321237435261e-05,1.57386490532335e-05,1.36170171700322e-07,0.5,0.7
"20002","vettel-d",0.0915572822443376,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.229287219771489,0.187968238513344,0.0576299787849312,0.5,0.7
"20003","hamilton-d",-0.415892299563935,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.750340837357826,-0.650006276019659,0.241220895796728,0.5,0.7
"20004","webber-d",-2.36604847681148e-10,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-3.57083353256127e-08,-2.50668161822333e-08,9.51118339627691e-11,0.5,0.7
"20005","alonso-d",-1.07690405587644,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-1.4602808093959,-1.34526778334006,0.359749535984354,0.5,0.7
"20006","kobayashi-d",1.38820306948409e-09,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.14955111751345e-07,8.08850391467865e-08,5.37858362421748e-10,0.5,0.7
"20007","raikkonen-d",0.000869303691188867,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.07411788470244,-0.0516217281843513,0.00528597246440234,0.5,0.7
"20008","perez-d",-0.838343985499606,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.568052296130048,-0.649139802940915,0.433285214300836,0.5,0.7
"20009","ricciardo-d",1.67079760413891,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.14459331266722,1.30245460010873,0.342270947474913,0.5,0.7
"20010","resta-d",5.63575826831573e-11,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.27047205751358e-08,8.9102116774e-09,7.46080881467861e-11,0.5,0.7
"20011","vergne-d",3.50045647264542e-10,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.88377954452256e-07,1.31969581810759e-07,8.45220695130385e-10,0.5,0.7
"20012","rosberg-d",-8.36028866479174e-07,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-4.55624013282748e-05,-3.21444895897361e-05,1.84893719577482e-07,0.5,0.7
"20013","glock-d",5.35565283679018e-11,2024-05-26,2024,8,1109,"monaco",0.683678186280203,4.42606909009018e-09,3.1143153215735e-09,1.3614771759465e-11,0.5,0.7
"20014","pic-d",3.74447690354031e-10,2024-05-26,2024,8,1109,"monaco",0.683678186280203,3.09549507394647e-08,2.17807998247315e-08,9.58580042943161e-11,0.5,0.7
"20015","bruno_senna-d",-8.76331570263358e-12,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-6.97956725450539e-10,-4.91198702526168e-10,9.72088240205071e-12,0.5,0.7
"20016","hulkenberg-d",0.503105955745116,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.02380358923144,0.867594299185546,0.242275693746539,0.5,0.7
"20017","michael_schumacher-d",2.41720941923884e-11,2024-05-26,2024,8,1109,"monaco",0.683678186280203,3.91438851013187e-09,2.74732358535002e-09,1.39689378910022e-11,0.5,0.7
"20018","massa-d",-2.26045162648716e-06,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.000184965552338828,-0.000130154022125125,1.08264066539952e-06,0.5,0.7
"20019","petrov-d",5.79550489407498e-11,2024-05-26,2024,8,1109,"monaco",0.683678186280203,4.78445331408492e-09,3.36650383454167e-09,1.61142252905128e-11,0.5,0.7
"20020","kovalainen-d",1.5646704497394e-10,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.60696879427139e-08,1.12957216733919e-08,6.15491964712926e-11,0.5,0.7
"20021","karthikeyan-d",1.47776766707978e-11,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.22414336426256e-09,8.61333657985034e-10,4.26390381160252e-12,0.5,0.7
"20022","rosa-d",3.09281040508093e-11,2024-05-26,2024,8,1109,"monaco",0.683678186280203,2.56074306101856e-09,1.80179857392824e-09,9.69012378411261e-12,0.5,0.7
"20023","grosjean-d",0.000821837248193483,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.00249589724069762,-0.00150057689403029,0.000293699458712775,0.5,0.7
"20024","maldonado-d",-4.72911881725475e-09,2024-05-26,2024,8,1109,"monaco",0.683678186280203,8.69115907117869e-07,6.06962399337332e-07,5.25639921238550e-09,0.5,0.7
"20025","ambrosio-d",2.50179959571872e-12,2024-05-26,2024,8,1109,"monaco",0.683678186280203,3.35524308354144e-10,2.35617555726616e-10,2.54975917825041e-12,0.5,0.7
"20026","sutil-d",1.34679489948106e-09,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.2817749287231e-07,9.01282834804614e-08,5.33140886490096e-10,0.5,0.7
"20027","gutierrez-d",1.49888477923107e-07,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-7.38608641660851e-07,-4.72059505785664e-07,4.59281037676702e-08,0.5,0.7
"20028","bottas-d",1.35986243432797,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.46651462391507,1.43451896703894,0.308232393026673,0.5,0.7
"20029","jules_bianchi-d",2.02968606886935e-09,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.67435539309364e-07,1.17813783337216e-07,4.66163453843528e-10,0.5,0.7
"20030","chilton-d",1.82089650372822e-09,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.50488391845659e-07,1.0588814324308e-07,4.74547636534702e-10,0.5,0.7
"20031","garde-d",3.34602030115421e-10,2024-05-26,2024,8,1109,"monaco",0.683678186280203,2.76668716229609e-08,1.94671907451073e-08,1.20670535566707e-10,0.5,0.7
"20032","kevin_magnussen-d",1.25810404352899,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.30591674894924,1.29157293732317,0.234297855476573,0.5,0.7
"20033","kvyat-d",-0.000781014094900667,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.0266879767666572,0.0184472795081898,0.000948874041847837,0.5,0.7
"20034","ericsson-d",-2.99085781201319e-06,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-7.27476252165113e-05,-5.18205949951619e-05,5.63748315683938e-06,0.5,0.7
"20035","stevens-d",1.76462122914e-08,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.45800682911821e-06,1.02589864407017e-06,5.64395417638425e-09,0.5,0.7
"20036","nasr-d",1.22510497457002e-07,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.15181843247621e-05,8.09948217657059e-06,6.82374170638269e-08,0.5,0.7
"20037","sainz-d",-1.28028766606661,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-1.09759311017988,-1.1524014769459,0.298244357499397,0.5,0.7
"20038","max_verstappen-d",-2.7209820267059,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-3.12401203332255,-3.00310303133756,0.34965975740816,0.5,0.7
"20039","merhi-d",1.24549871451292e-08,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.02751526906721e-06,7.22997184490583e-07,4.25466680403134e-09,0.5,0.7
"20040","rossi-d",8.11678640180148e-09,2024-05-26,2024,8,1109,"monaco",0.683678186280203,6.69629535443911e-07,4.71175710731278e-07,3.514897472482e-09,0.5,0.7
"20041","jolyon_palmer-d",6.59888459243642e-07,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.000132948439118233,9.32618739205359e-05,5.46467029663174e-07,0.5,0.7
"20042","wehrlein-d",9.21013455155738e-07,2024-05-26,2024,8,1109,"monaco",0.683678186280203,8.4971519504453e-05,5.97563676896638e-05,3.72123376902599e-07,0.5,0.7
"20043","vandoorne-d",4.42731681158786e-05,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.00296859661117357,0.00209129957825626,1.08828089556132e-05,0.5,0.7
"20044","haryanto-d",5.10724516051194e-08,2024-05-26,2024,8,1109,"monaco",0.683678186280203,4.22678812282163e-06,2.97407342145668e-06,1.82576274515003e-08,0.5,0.7
"20045","ocon-d",0.607679049083779,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.513817010297024,0.541975621933051,0.424943061128354,0.5,0.7
"20046","giovinazzi-d",0.00650282807792239,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.0504556892891822,-0.0333681340790508,0.00406311774905916,0.5,0.7
"20047","stroll-d",0.865608913412959,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.650132431934634,0.714775376378131,0.38105678877967,0.5,0.7
"20048","gasly-d",0.924427087302692,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.571144435569288,0.677129231089309,0.332923003165514,0.5,0.7
"20049","brendon_hartley-d",9.53800572181576e-06,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.00165775221168984,0.00116328794989943,5.01042377526232e-06,0.5,0.7
"20050","leclerc-d",-1.99910199803919,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-1.65555082903921,-1.7586161797392,0.243656715514557,0.5,0.7
"20051","sirotkin-d",1.28810413682723e-05,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.00107685982446866,0.000757666189538546,4.18372703160259e-06,0.5,0.7
"20052","norris-d",-2.08123446667724,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-2.07223760240418,-2.0749366616861,0.441208204885084,0.5,0.7
"20053","albon-d",0.174157744785019,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.170853341710497,0.171844662632853,0.303551740412248,0.5,0.7
"20054","russell-d",-0.961249406716401,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.670900740818356,-0.75800534058777,0.217844448815458,0.5,0.7
"20055","kubica-d",0.0016278480201102,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.0405305568930035,0.0288597442311355,0.0013327067696686,0.5,0.7
"20056","latifi-d",0.0964838431125006,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.168512235286759,-0.0890134117669814,0.0331856381892946,0.5,0.7
"20057","aitken-d",0.000127894590400122,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.010399567898115,0.00731806590580051,0.000101917187774843,0.5,0.7
"20058","pietro_fittipaldi-d",0.000169975350916841,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.00946152476608878,0.0066740599415372,0.000134786692650262,0.5,0.7
"20059","tsunoda-d",-0.507687699088819,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.0354233673511531,-0.177102666872453,0.402673539644532,0.5,0.7
"20060","mick_schumacher-d",0.139448602500008,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.00276948330005505,0.0437732190600408,0.0598882886821137,0.5,0.7
"20061","mazepin-d",0.00949911550622714,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.0717428763651279,0.0530697481074577,0.0024122164795214,0.5,0.7
"20062","zhou-d",1.34368013317811,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.10502059842489,1.17661845885085,0.223706872492713,0.5,0.7
"20063","de_vries-d",0.488165830268059,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.940761699852429,0.804982938977118,0.156272271643965,0.5,0.7
"20064","sargeant-d",1.92897385398476,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.90047240397096,1.9090228389751,0.371999512762976,0.5,0.7
"20065","piastri-d",-0.0957307031326069,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.0263293940261976,-0.0102886351214437,0.467192227671789,0.5,0.7
"20066","lawson-d",0.158164640370768,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.212799393837864,0.196408967797735,0.128831770656804,0.5,0.7
"20067","bearman-d",0.341538061886508,2024-05-26,2024,8,1109,"monaco",0.683678186280203,0.302203771256885,0.314004058445772,0.221771595053988,0.5,0.7
"20068","mclaren-c",-2.06324012823655,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-2.07045892019762,-2.06540576582487,0.308830248122671,0.3,0.3
"20069","red_bull-c",-3.56570706956738,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-3.5762665138216,-3.56887490284365,0.229750059768778,0.3,0.3
"20070","ferrari-c",-2.95403953845811,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-2.40054742907672,-2.78799190564369,0.176963332830753,0.3,0.3
"20071","sauber-c",2.75504433404202,2024-05-26,2024,8,1109,"monaco",0.683678186280203,2.6292975337226,2.7173202939462,0.229494451489289,0.3,0.3
"20072","alpine-c",1.3908722712843,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.16129694709057,1.32199967402618,0.206306602126983,0.3,0.3
"20073","toro_rosso-c",1.63508158262385,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.95314188604466,1.73049967365009,0.24781337486458,0.3,0.3
"20074","aston_martin-c",0.073151810243855,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-0.662574739141767,-0.147566154571832,0.221409510654543,0.3,0.3
"20075","mercedes-c",-1.4286124884953,2024-05-26,2024,8,1109,"monaco",0.683678186280203,-1.43474823297079,-1.43045321183794,0.152932992766315,0.3,0.3
"20076","manor-c",4.73348700050739e-07,2024-05-26,2024,8,1109,"monaco",0.683678186280203,3.91770120749544e-05,1.20844477125218e-05,1.23152427925579e-07,0.3,0.3
"20077","williams-c",2.19185586913751,2024-05-26,2024,8,1109,"monaco",0.683678186280203,1.87151377655464,2.09575324136265,0.247082808957648,0.3,0.3
"20078","caterham-c",3.7729452537491e-09,2024-05-26,2024,8,1109,"monaco",0.683678186280203,3.11502733373639e-07,9.60918816897159e-08,8.49660927513779e-10,0.3,0.3
"20079","hrt-c",4.57144938632531e-11,2024-05-26,2024,8,1109,"monaco",0.683678186280203,3.7841470808833e-09,1.16724426996927e-09,1.0827662419402e-11,0.3,0.3
"20080","haas-c",1.91077376227515,2024-05-26,2024,8,1109,"monaco",0.683678186280203,2.49351322634067,2.0855956014948,0.170410120741187,0.3,0.3
"20081","button-d",3.39835302350633e-07,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,2.0250058003247e-05,1.42769911929781e-05,1.18972417890513e-07,0.5,0.7
"20082","vettel-d",0.108296219446162,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,0.162564909516856,0.146284302495648,0.0453047674215293,0.5,0.7
"20083","hamilton-d",-0.456957319852814,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-0.666222012723808,-0.60344260486251,0.304491133974221,0.5,0.7
"20084","webber-d",-2.05344758404857e-10,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-3.20140419970002e-08,-2.24714328254216e-08,1.05403990181828e-10,0.5,0.7
"20085","alonso-d",-1.02670112339238,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-1.31036144297958,-1.22526334710342,0.390991357550717,0.5,0.7
"20086","kobayashi-d",1.30672543813757e-09,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.04737446601543e-07,7.37082302525214e-08,4.76468143967592e-10,0.5,0.7
"20087","raikkonen-d",0.00120207526584459,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-0.0580791899165741,-0.0402948103618485,0.00489305473434288,0.5,0.7
"20088","perez-d",-0.757540297497354,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-0.5723540846113,-0.627909948477116,0.363405845627616,0.5,0.7
"20089","ricciardo-d",1.19111010763032,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.1863688182186,1.18779120504212,0.423035149348703,0.5,0.7
"20090","resta-d",8.1878566511608e-11,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.05323929656483e-08,7.39723864590731e-09,9.73632436195559e-11,0.5,0.7
"20091","vergne-d",6.07251146967386e-10,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.75102254804568e-07,1.22753753707288e-07,6.82185197725813e-10,0.5,0.7
"20092","rosberg-d",-7.29623006525112e-07,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-4.1482174640749e-05,-2.92564091504818e-05,2.37486866473418e-07,0.5,0.7
"20093","glock-d",5.02810304786813e-11,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,4.0300700896369e-09,2.83613337188943e-09,1.26789104094406e-11,0.5,0.7
"20094","pic-d",3.51322480205202e-10,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,2.81826460188623e-08,1.98332489572652e-08,1.0858517241824e-10,0.5,0.7
"20095","bruno_senna-d",-6.7620205372179e-12,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-5.46295429117859e-10,-3.84435406543666e-10,9.20770094998948e-12,0.5,0.7
"20096","hulkenberg-d",0.543160522828211,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,0.945214580907362,0.824598363483617,0.187338414516868,0.5,0.7
"20097","michael_schumacher-d",2.54623574582514e-11,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,3.54590570338381e-09,2.48977269960614e-09,1.22343452796329e-11,0.5,0.7
"20098","massa-d",-1.96233287585593e-06,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-0.000160014296514139,-0.000112598707422654,8.81216292619332e-07,0.5,0.7
"20099","petrov-d",5.45767952705737e-11,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,4.3582743115518e-09,3.06716505666744e-09,1.69707679638176e-11,0.5,0.7
"20100","kovalainen-d",1.49100132322385e-10,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.46091929644965e-08,1.02711651148443e-08,7.10630209965192e-11,0.5,0.7
"20101","karthikeyan-d",1.37891356298217e-11,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.1136335318108e-09,7.83680212956507e-10,5.2658703211478e-12,0.5,0.7
"20102","rosa-d",2.88974947817658e-11,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,2.33001218465319e-09,1.63967777769176e-09,9.39874785638918e-12,0.5,0.7
"20103","grosjean-d",0.000779916491110453,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-0.000567022210168655,-0.000162940599784922,0.000284872469489766,0.5,0.7
"20104","maldonado-d",-2.82061878164271e-09,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,7.90997800190675e-07,5.5285227449898e-07,4.39834415351626e-09,0.5,0.7
"20105","ambrosio-d",2.45787845544948e-12,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,3.04780697739146e-10,2.14083851954037e-10,2.07051361774853e-12,0.5,0.7
"20106","sutil-d",1.2907589902229e-09,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.16670026197104e-07,8.20562460350395e-08,4.80734687942663e-10,0.5,0.7
"20107","gutierrez-d",1.42590466256458e-07,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-3.61798510507249e-07,-2.10481817478137e-07,5.42638287675088e-08,0.5,0.7
"20108","bottas-d",1.38473323362107,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.50369853333319,1.46800894341955,0.275239605760486,0.5,0.7
"20109","jules_bianchi-d",1.91472585559818e-09,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.52561284106554e-07,1.07367316631267e-07,5.95887494610499e-10,0.5,0.7
"20110","chilton-d",1.70942502537421e-09,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.37023028329779e-07,9.64289473384576e-08,5.3030809775022e-10,0.5,0.7
"20111","garde-d",3.13769190176935e-10,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,2.51870821756678e-08,1.77250882800206e-08,6.98945316691663e-11,0.5,0.7
"20112","kevin_magnussen-d",1.29950933778222,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.30672942483727,1.30456339872076,0.215876535349833,0.5,0.7
"20113","kvyat-d",-0.000517173149792219,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,0.0273223736659623,0.0189705096212359,0.000645841257817776,0.5,0.7
"20114","ericsson-d",-2.28316490531553e-06,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-4.33346420737697e-05,-3.10191989232334e-05,4.33621873862963e-06,0.5,0.7
"20115","stevens-d",1.65767273992967e-08,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.3276727673525e-06,9.34343955366538e-07,5.08338099964546e-09,0.5,0.7
"20116","nasr-d",1.16351307809484e-07,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,1.06274512859898e-05,7.47412129253572e-06,5.7520625501905e-08,0.5,0.7
"20117","sainz-d",-1.22807910390389,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-1.13152650991043,-1.16049228810847,0.291428714273184,0.5,0.7
"20118","max_verstappen-d",-2.73890600261184,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,-3.09524484819522,-2.98834319452021,0.27823557912181,0.5,0.7
"20119","merhi-d",1.1747355664022e-08,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,9.36209939607077e-07,6.5887116442416e-07,3.84963729560291e-09,0.5,0.7
"20120","rossi-d",7.6553937069796e-09,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,6.10123249469637e-07,4.29382892740839e-07,3.68936884757083e-09,0.5,0.7
"20121","jolyon_palmer-d",7.02066122767318e-07,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,0.000120797348054844,8.47687634752206e-05,5.00882372419908e-07,0.5,0.7
"20122","wehrlein-d",8.76162167046832e-07,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,7.83095760845512e-05,5.50795519092998e-05,3.70930560996528e-07,0.5,0.7
"20123","vandoorne-d",4.21159754946801e-05,2024-06-09,2024,9,1110,"villeneuve",0.683279666287092,0.0026955791914858,0.00189954022668847,1.3863280038799e-05,0.5,0.7
